district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.736544907111955,0.441583021505752,0.604570079920609,0.828364407367231,0.124448078713746,0.310776350952271,0.352771992530226,0.326074805125051,275250454.610426,166715.068959972
2,0.875429399776642,0.598579140895563,0.829704522127595,0.803375488655949,0.292578172600088,0.44992512387375,0.540904957085889,0.466776933765096,1282026796.18106,234656.463860284
3,0.864563850653574,0.549980975439408,0.783973607967078,0.876319475587281,0.292616780775018,0.465617326716884,0.540940644410288,0.4449280658486,946307646.586258,201591.164069939
4,0.82785317863708,0.551243103013845,0.718695287835579,0.840179574028622,0.17825151321479,0.26341884373219,0.422198428721366,0.289425657132982,197810225.384486,118089.881886992
5,0.831618595313542,0.478799462629201,0.678371672500323,0.763690672162676,0.171326555106225,0.446469509943101,0.413916120858109,0.376591438613149,85434376.724913,79160.5710494522
6,0.886921457381719,0.59896139789984,0.82532457123135,0.913100395086238,0.30712233749991,0.526185311927586,0.554186193891467,0.452109106365077,684401662.666326,167341.923911914
7,0.855680453977189,0.471634212820556,0.699607081998172,0.73931073312608,0.164794247801923,0.322662657055449,0.405948577780391,0.323572049828285,188654323.336396,119940.896021225
8,0.901079237251664,0.657739693969804,0.80263812777052,0.676663665350722,0.238585018023989,0.493878754737811,0.488451653722238,0.420543282834144,583749115.169448,175346.243120985
9,0.897162633948224,0.64905511180122,0.785918726766014,0.591544644423,0.222204504333464,0.442614102936859,0.471385727757496,0.497937399289323,2120967136.27922,346334.274072857
10,0.820910757863766,0.850663736712491,0.940476262929111,0.452659641003307,0.569605769723047,0.423186736873499,0.754722312988723,0.369966454274238,3591504665.93038,281485.455550733
11,0.815271002418864,0.642365943303241,0.811350227193952,0.612005120090771,0.362127826777827,0.437335882858321,0.60177057653048,0.447216119512861,2937159449.89017,319255.027231585
12,0.871700787189972,0.504355951842048,0.773981343942985,0.777152313526048,0.22788776757152,0.401328103883509,0.477375918508171,0.371992861830187,39630011940.2684,1478279.40546417
13,0.865973026456813,0.548116179239232,0.720611208246534,0.869699922247997,0.263443485386304,0.387928376524142,0.513267459894258,0.37235189016799,19373817030.3835,961321.813780338
14,0.756237739057799,0.472686974547219,0.685919120017298,0.65950951582896,0.255371107539752,0.356336945100699,0.505342564543847,0.354393298106366,13328962153.737,809873.557505433
15,0.742343220506661,0.407041059463353,0.583937368419503,0.779744015989525,0.190971604288235,0.31979610558829,0.437002979724664,0.279099811965009,20214326909.049,1153320.93722869
16,0.901734186855748,0.562474708480686,0.76338883679175,0.889793549889739,0.333749832843023,0.468553357206142,0.577710855742752,0.462304803948564,24455898785.5352,959591.114182423
17,0.731431595609634,0.401154130857707,0.634318633592005,0.861757956812853,0.250133546386041,0.232245689648179,0.500133528556166,0.299447177321828,20134446492.6746,1005747.14699764
