district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.891745265601188,0.479832005399661,0.750304116366129,0.911861967996822,0.226465932076167,0.453158983809128,0.475884368388127,0.413836011009096,2086579575.29345,340267.890307138
2,0.5652900166884,0.446807436957146,0.620786546380719,0.380644729538785,0.117027412379819,0.210053846290451,0.342092695595535,0.271119021224267,375099144.68012,200693.897807995
3,0.911518754477475,0.619043427555135,0.750065327029146,0.74421815347464,0.21190002707487,0.440197993456463,0.460326000867722,0.403316779213965,323674747.489809,138545.949972295
4,0.913992450839094,0.565568238123099,0.729208614538694,0.826331400962721,0.206221724732196,0.476155400520467,0.454116422002328,0.439740110522643,273757535.293739,129157.837718318
5,0.944403185983318,0.754220964279232,0.89770288309399,0.796287457345375,0.414800103982403,0.572433374581916,0.64404976824963,0.62355412703833,1831556663.81152,235556.820311837
6,0.855034267646424,0.550133901153378,0.754131510447336,0.779398603621544,0.211170947838544,0.462357685194565,0.459533402309935,0.435875571719176,762847364.319149,213062.330176064
7,0.868655542770442,0.510041037665467,0.694105253149945,0.796047385666046,0.195828492660336,0.406595037009414,0.442525132235827,0.365484043809006,175657289.331559,106169.575226363
8,0.827712486280305,0.516985712852276,0.71544877887143,0.780004790107489,0.144528295825679,0.473793744352423,0.380168772817652,0.385614712672393,566022909.910179,221842.880649724
9,0.771211772077922,0.517290155148626,0.655834035844036,0.981189480502894,0.141382287328642,0.309962108968217,0.37600836071641,0.308888214375736,501973810.13625,211226.284459121
10,0.824300899139951,0.557321268040614,0.737513554504083,0.452937081719285,0.242746965303178,0.282982009002988,0.49269358155265,0.296381026922817,3662701617.88695,435440.477459037
11,0.876698868522865,0.729022477034687,0.844912806363161,0.750511419441544,0.367764345762244,0.487415985362983,0.606435772165729,0.394702982916369,4949929058.97325,411262.970507335
12,0.89652541843273,0.598373541070206,0.812482557011419,0.733218073614753,0.30877958861379,0.4273762471907,0.555679393727885,0.424136027365824,42202192209.4714,1310533.55596146
13,0.817522687218246,0.419885924283653,0.654635848838093,0.846937776765453,0.266243585841906,0.29880507650371,0.515987970636823,0.246338271163129,16934059900.3358,894017.254850919
14,0.79665660381012,0.5743106491811,0.739795733713103,0.411762160127242,0.241030814303736,0.27336789409611,0.490948891743057,0.263177685655633,11373668318.2911,770050.004192966
15,0.67055400514926,0.489224148587438,0.568001273622951,0.78343653029008,0.208833262419911,0.337228618417903,0.45698278131666,0.282124117287457,26267152272.56,1257220.89769598
16,0.822931817621601,0.504200355527392,0.687748556195994,0.930007109667956,0.304824631422586,0.473444153572911,0.552109256780382,0.350007287144043,18491387018.8426,873101.325421038
17,0.891664221617568,0.619714826754388,0.736551902866256,0.993983173716005,0.339014548420592,0.489822609187685,0.582249558540487,0.444715217223236,19252469727.7799,844770.984543999
