district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.81961341849859,0.647216031629006,0.729179187925419,0.667963442937298,0.169132102774603,0.437708875616987,0.411256735841011,0.407137207861084,339530310.768586,158829.505331642
2,0.914590945090584,0.495116177474929,0.692424288347102,0.973576589335602,0.201842729782926,0.430902727694316,0.449269106196861,0.472182988055855,1786589241.14093,333511.438543276
3,0.864544226157193,0.478290573420015,0.68267176788629,0.915451145163967,0.210352611921117,0.358594781519207,0.458642139277582,0.33788931073561,193877097.477896,107620.308385316
4,0.790148172968477,0.345207649140964,0.486969780183166,0.841159589422233,0.0769894728762429,0.236682659109856,0.277469769301528,0.188019618990545,186472769.953475,174460.442617761
5,0.844488979830984,0.531817654726243,0.687270250896193,0.803926013990225,0.214216550215792,0.450317937430455,0.462835338123389,0.396385816202803,13811653922.0252,900121.769640808
6,0.761547339288032,0.490088610871585,0.686563673447341,0.89785651214362,0.198669193515735,0.468425283464487,0.445723225237069,0.343741120180015,682503927.00154,207774.499533888
7,0.765456594267362,0.510931600175736,0.632663372517385,0.655590816630585,0.146830271622021,0.284085975008414,0.383184383322208,0.231113351356836,115726740.29416,99520.8304022939
8,0.932791274215846,0.723897075744162,0.84439448314427,0.641329943388897,0.32083311477837,0.522446346705111,0.56642132267277,0.529404405473796,637332432.170731,157996.820645259
9,0.91873183705401,0.66578670783785,0.872323804289755,0.641983684000325,0.376135672705061,0.481897936465642,0.613299007585257,0.534513521403797,2003991763.93125,258750.165497282
10,0.820664479152937,0.850322433922006,0.941134174691246,0.451859154120763,0.571982584567224,0.422598606935196,0.756295302489196,0.369966459043706,3586513319.95106,280704.744478294
11,0.797262425897554,0.68201924430132,0.827084634350602,0.747657149131531,0.482007063664122,0.456044714954519,0.694267285462971,0.422946655302291,3424392880.96847,298792.727974574
12,0.915069572291676,0.638224331423982,0.823315105932907,0.954971626784735,0.388787497764926,0.611564381119818,0.623528265409778,0.566794791097432,25997381174.8347,916671.201307499
13,0.870312868448116,0.493219532955436,0.783313421411414,0.73230009908958,0.321089342987684,0.361376737823783,0.566647459173412,0.387008709730416,23036319983.4467,949507.801641607
14,0.903297189677006,0.703453780983342,0.849516763045128,0.702696016196399,0.276162531908435,0.542528281641598,0.525511685796267,0.490103893274935,854057844.701967,197136.11664592
15,0.884609911472861,0.585554507697095,0.809531620669919,0.61949790964985,0.315238374802613,0.4286125541081,0.561460929008077,0.447257498659966,30344722575.8658,1099833.58601526
16,0.883388579691963,0.541282911545304,0.731486608412888,0.836485904584409,0.265769564898463,0.419657660072835,0.515528432677057,0.391220760833407,28769153028.755,1166314.96333123
17,0.751816937379541,0.406809265583146,0.55034037331251,0.827299239992697,0.248491828880428,0.358390904343339,0.498489547413412,0.30569880452169,14260510151.1193,849212.556095569
