district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.847010978623229,0.49068698812837,0.667379813075599,0.833819644287633,0.135939906997862,0.350739706505624,0.368700294274173,0.361062146725245,375544990.869123,186321.269490554
2,0.853587677313462,0.696323664932048,0.84712098661965,0.841603976129533,0.338778416361914,0.456276132986897,0.58204674757438,0.428408597014838,2148957263.30415,282332.552545923
3,0.813211283968058,0.446429974934818,0.621986469631682,0.829343261215742,0.148920170467841,0.366288274431446,0.38590176271668,0.321058345533982,119556731.569841,100441.961791271
4,0.853620509832085,0.496151631215727,0.704526441603505,0.719320456464515,0.222352970925222,0.424376807612454,0.471543180340064,0.411523818905862,388574177.465849,148190.523390927
5,0.881082657825757,0.594448087576833,0.80858911588881,0.856637489630478,0.271023242999633,0.448636186880149,0.520598927197927,0.447768853019745,346611488.419225,126771.94099662
6,0.920174099653478,0.570361078468769,0.780208052830007,0.967810404320919,0.222897582320468,0.503562298210474,0.472120304922874,0.481651264327736,895519483.829676,224693.118944598
7,0.828050067363727,0.315463340164287,0.440082548489743,0.802738411330701,0.077223377554156,0.280138270621871,0.277890945433917,0.261069877649951,184230318.307046,173145.451390437
8,0.848732490345653,0.561972273734351,0.775633439619475,0.597122873694502,0.235355289629507,0.386063635892472,0.485134300611189,0.365107606916928,760929598.642235,201565.030706824
9,0.937019176577158,0.671665177602915,0.915442563299142,0.664908559003926,0.432132636306332,0.457453163712393,0.657367961119442,0.527788016375854,1951128669.91399,238198.681769174
10,0.815807109305514,0.855039896126737,0.940124347100204,0.447453647277347,0.5830522974867,0.419797157747007,0.763578612512621,0.366015605271627,3562737958.02673,277104.205491908
11,0.873293291274472,0.599931867208978,0.83361675670544,0.729900192686377,0.415956063454543,0.422119109230072,0.644946558603535,0.367927816139969,4286809845.94668,359872.21093296
12,0.90024304793595,0.598251649737786,0.812733691913131,0.953020269395925,0.380567135831018,0.600239512682698,0.616901236691107,0.538879871962972,26370349300.0336,933140.915478568
13,0.912547574107153,0.592471948830092,0.837745778506625,0.657521457008337,0.400888505802445,0.463955558921915,0.633157567910583,0.49746333227868,19583203817.3071,783492.785501798
14,0.807226702508011,0.453955558671257,0.602977089011668,0.640044635071358,0.211167035816736,0.319129523920213,0.459529145775038,0.304359906401503,14772896681.8549,937615.332065943
15,0.86707542695087,0.523061789295322,0.698185474233222,0.403603948455414,0.196127741995954,0.264201247661756,0.442863118803038,0.290220056246786,30292866591.4539,1393174.77976198
16,0.909496456444308,0.617660661726866,0.845943026340997,0.911145743674485,0.453576343961104,0.567024622023752,0.673480767328291,0.5353481380293,27241417717.5733,868749.538364792
17,0.867263073132718,0.52183861314936,0.630280500544035,0.794720571600091,0.255428303207113,0.359283905350315,0.505399152360897,0.32832267567652,16749394529.8896,907757.778497485
