district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.8627320303473,0.5881183151512,0.787628856512777,0.935557689214424,0.329311851618912,0.476846827957429,0.573856995791558,0.529943105447707,2017338047.8699,277453.745126481
2,0.920759803126407,0.560087259470301,0.747580006112813,0.846972225953049,0.291455178315146,0.379259272288662,0.539865889193924,0.442127527386368,1786225289.77111,277515.446550666
3,0.822469361437641,0.447612224661365,0.608624713738473,0.819507810312932,0.110802650435175,0.321739651318318,0.332870320748448,0.264460085490345,132815814.331935,122731.135477911
4,0.842808287763184,0.554543407865392,0.673582228713828,0.785451484234071,0.134291508611382,0.413308746494685,0.366458058461514,0.32094713146561,185883780.750181,131886.822248344
5,0.871263716697626,0.636008904387098,0.719597076245162,0.84473630983556,0.157330219741959,0.507860468458821,0.396648735964151,0.437549484369665,502786484.126686,200396.741094344
6,0.833707124986035,0.449357842753681,0.67310981900457,0.956824764011627,0.149444284736188,0.406464186032038,0.386580243592696,0.354755272767738,596642326.631662,223986.738719171
7,0.798069045352416,0.622422478432118,0.772231468297435,0.758473465553772,0.340386447505766,0.476754945159619,0.583426471379013,0.426750509711981,3516369293.30009,360301.476059927
8,0.7523405122385,0.516299943095086,0.741097029825031,0.745645363418337,0.245600382851727,0.397272879156035,0.495580854000361,0.344152826142235,699538870.232542,189189.198762901
9,0.717239309145268,0.491197774712807,0.577587238592573,0.53826518121455,0.105311314887295,0.151044874915106,0.324517048685112,0.154772289009652,102289266.228568,110479.689748421
10,0.818453727213739,0.850445555626339,0.940235046425232,0.452659641003307,0.532144506041467,0.423078196520935,0.729482354852718,0.370357430936396,3590583504.7769,291187.452080259
11,0.841868226714776,0.502496350240958,0.745110814651473,0.53662482753446,0.261389277430669,0.296853198127097,0.511262434988793,0.336180814430051,775491623.811475,193085.474410654
12,0.901999743325166,0.537845198083887,0.704266678725493,0.955686901824528,0.241451237378773,0.561022686203251,0.491376879165853,0.522881204528725,28039367997.8655,1208020.55638567
13,0.856613001564704,0.533015131167294,0.764228575514446,0.890927589839289,0.291295948195587,0.498123198702473,0.539718397125378,0.457605287236316,23766578817.9551,1012560.64800294
14,0.885881958469907,0.534381779879042,0.697875155626568,0.86280241240469,0.23738528148835,0.459507614971236,0.487222004314614,0.426634022205229,11811414471.7713,790731.414083033
15,0.897486258255986,0.664229136379531,0.850105280157818,0.648846310852952,0.401601279494357,0.495576256169728,0.633720190221487,0.494545994099212,31458883629.1712,992153.894743358
16,0.812194620357967,0.622604273457631,0.753568851688546,0.682989783616108,0.309786966491817,0.425987630430228,0.556585093666563,0.388120132779589,21986230311.7896,944384.276161742
17,0.869389148722444,0.58897570560972,0.747079025117075,0.940105389559241,0.419889495959661,0.461389870046373,0.647988808514207,0.43377321713193,19062289634.0231,755309.520317383
