district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.913562077381069,0.530710185616607,0.712779510756924,0.792659352709929,0.172850810400474,0.41263677939372,0.415753304737887,0.406798542023727,19128196592.1484,1179250.95142299
2,0.843043674801486,0.604859039917453,0.720211142846929,0.702907316002717,0.184846988451362,0.446082344457414,0.429938354245539,0.369872165748357,1261527047.11111,292851.211781974
3,0.83444525992033,0.492229134930247,0.590330762000646,0.766822857900975,0.13272704415738,0.352963675188137,0.364317230113236,0.345112262503362,144065340.926434,116789.816561778
4,0.872714870008768,0.493948713473075,0.689787718339214,0.884628345841537,0.166108441039242,0.379257985237219,0.407564033054,0.306476170693918,293822836.841015,149091.146554865
5,0.809081101687647,0.419191232444031,0.620563795709069,0.934560830892034,0.119877402733158,0.290514424902637,0.34623316238217,0.242698525030134,316992160.837168,182289.028629777
6,0.888088423002138,0.466410576839249,0.696763596927236,0.763685234076766,0.254084165519691,0.411107301726878,0.50406761998733,0.414866197181187,491058335.295316,155841.340511143
7,0.912462771539924,0.581841765117254,0.77846433812375,0.728418096381239,0.275788971228914,0.433693214562891,0.525156139856438,0.512260220690152,1996925848.55256,301645.918886567
8,0.854997513935548,0.605660194986111,0.849197365079941,0.586999431543202,0.33480657127461,0.396176833254916,0.578624724043667,0.368173981527391,796084386.520308,172857.209790606
9,0.67921236822269,0.453114491361794,0.681592841212423,0.89960852782248,0.19808348702307,0.301633685355528,0.44506571090466,0.309392443742774,151346521.250865,97986.6741585338
10,0.82352525363387,0.809008038500393,0.915431667569684,0.473814991053091,0.503890506475453,0.42107476003435,0.709852454018054,0.366015611211141,3573580723.58714,298530.45464
11,0.814383862716063,0.678455341015665,0.849882502085462,0.779145852631229,0.43208750109817,0.451491213555588,0.657333629976566,0.430719696395401,3268941656.56027,308334.885913833
12,0.811853858641443,0.581213334819418,0.728215043758553,0.960070406223359,0.272997664871794,0.3920209654353,0.522491784501722,0.350319853728455,17737467888.3173,903589.710892509
13,0.881609647834649,0.59536177239995,0.74909785798025,0.738774690163859,0.293095721120309,0.507749016951128,0.541383155556496,0.414038182196786,19189894448.8345,907060.982144549
14,0.873521767304222,0.528728334313979,0.698327805342959,0.89607542700694,0.214257247339483,0.411646447291294,0.462879301048861,0.383551058020424,894196303.148293,229009.55693243
15,0.925335868440153,0.514113114599264,0.753327082717198,0.732281095150145,0.251533708857422,0.46744997678981,0.501531363782388,0.482951525026957,36987600371.7029,1359361.33560873
16,0.891389463961609,0.654797810557093,0.748112671514743,0.98664996433429,0.303288586819232,0.465308217550332,0.550716430496886,0.379781542075425,19390688568.4221,896341.519537318
17,0.694769341582184,0.392137920361558,0.521574825380298,0.486102774042578,0.133824834308648,0.232772839222469,0.36582076801167,0.18298078994351,24408340134.3512,1513929.66229945
