district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.842554406349661,0.559544168278086,0.732819784503568,0.974128715493795,0.18527161513851,0.527867713934346,0.430431893728277,0.484760213817131,296064124.627213,141707.677683655
2,0.89427693689273,0.529732113575832,0.797010340036356,0.96710939054996,0.298119507150357,0.524814846603346,0.546003211666705,0.444479385220292,1313214851.03406,235275.999714693
3,0.78444807007498,0.531920516608642,0.699253233137678,0.56990018065351,0.154176310402659,0.311628679416007,0.392652913401466,0.360190777481692,525045313.208862,206868.564543508
4,0.884261683635547,0.541819123541472,0.737839430580793,0.896818409438313,0.224896771767431,0.473519406765624,0.474232824430607,0.446108562701208,185997848.055806,101945.317094555
5,0.900227588720373,0.595621750388773,0.83418824200611,0.519240282696524,0.256419252369111,0.354950669937879,0.506378566261558,0.436259715323501,2215827545.37509,329532.001102947
6,0.611625713612352,0.517791935148882,0.639408059194027,0.505836725540428,0.186466864156381,0.248398127976998,0.431818091511207,0.302943514118435,745664800.597711,224169.188487352
7,0.827386883867784,0.432206970340287,0.606993794729194,0.947387001088597,0.100405942587412,0.362821430496626,0.316868967536129,0.265519609815617,118817912.196167,121945.613148926
8,0.789102928847333,0.471973662592206,0.672435344314212,0.745370084913608,0.146581919285106,0.390840777789942,0.382860182423174,0.29740633602952,790977086.80765,260403.418693381
9,0.855111453938411,0.571353582393977,0.727221005227732,0.909026486320836,0.199867469029731,0.346621617226814,0.447065396815422,0.373245303195951,126463208.952464,89169.4266904354
10,0.812558943545844,0.79295563375448,0.912262752291232,0.395174257467707,0.463802403619857,0.384801051930013,0.681030398455059,0.34263851849871,3726554320.55619,317754.83136202
11,0.750934884131856,0.502312098050614,0.689424004347058,0.779264372766454,0.341542268332793,0.450464799680284,0.584416177336659,0.332309650184542,6102961451.32091,473863.236325128
12,0.921316663027372,0.635468720698326,0.820048532040785,0.999299846413866,0.336312500458021,0.623305633033746,0.579924564454741,0.591528183750314,27022165566.3481,1004832.10437913
13,0.85051572906648,0.484598800080423,0.7483278634227,0.813718288114225,0.29645775073646,0.34546569485626,0.544479339127263,0.370531848508476,22022054706.5019,966167.547612609
14,0.925248488968646,0.579758080681287,0.79681900736216,0.894531333417963,0.272231883120436,0.541292301155027,0.52175845285001,0.441470764501613,12716790945.8769,766168.344245717
15,0.886684939515245,0.553439771089084,0.734485350048282,0.590298424643041,0.253152177489692,0.410108849561976,0.503142303418915,0.438440813493055,30214174717.8805,1224671.0917298
16,0.859320666017485,0.53458608914866,0.673990051712116,0.746670936439354,0.225607088507139,0.383598418917325,0.474981145422783,0.363291441902035,18650427648.5145,1019231.78502322
17,0.888008291968435,0.55378628061749,0.726029799669339,0.707308709513046,0.314621321993511,0.420958813539146,0.560911153386622,0.435788626517654,23257527116.5529,963812.654704303
