district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.859547254862138,0.563177613946383,0.690192157513789,0.956952914079416,0.252080397764911,0.504326037706033,0.502076087625084,0.467781371222163,323605420.809773,127011.571133533
2,0.882141489108732,0.560929550522593,0.7385310048013,0.94463834293592,0.283731709362781,0.43382134259685,0.532664725097111,0.45927692431648,2043200285.42152,300819.832465338
3,0.638384543437803,0.445623533814061,0.590455464992798,0.861811694014671,0.139934536307183,0.413526327980228,0.37407824890948,0.308121006468087,175496246.053677,125538.342719532
4,0.827774062580129,0.59443529755991,0.752107321276627,0.896278660791263,0.215585551283602,0.541643884704945,0.464311911632258,0.416466624936545,191958440.187759,105778.818731638
5,0.826630620164615,0.460714905026222,0.63307928572848,0.608504968346762,0.131376420383604,0.317445378987957,0.362458853366288,0.293569257586951,525798481.418845,224262.099445702
6,0.812753415034728,0.433885949655729,0.643062359795891,0.726956998346447,0.150892590041839,0.29595840733466,0.388448954229303,0.293813733975588,650630713.563403,232776.029322734
7,0.95590681611896,0.757093326546604,0.914685875860574,0.784223188991201,0.447492626228948,0.549575438155572,0.668948896575028,0.624735142275664,1864757677.34688,228835.391116231
8,0.847170476850826,0.636890324005916,0.833162316371436,0.652668608715879,0.336051058173811,0.486134134264188,0.579699110033655,0.475306446248084,2890387142.24048,328761.010529094
9,0.79561018798009,0.550387700258479,0.728931265031396,0.739678273160364,0.206311915189535,0.341263763316023,0.454215714379781,0.355132579705737,334204869.471997,142675.421225015
10,0.820978305017459,0.75714476954948,0.883400627541397,0.496894039792619,0.462780143029932,0.433599313808289,0.680279459509055,0.375396742301206,3498252529.73842,308207.464311946
11,0.915594794817933,0.604293988334222,0.778727067189533,0.826593292802897,0.22032267819131,0.51016630037883,0.469385426053377,0.462419506459991,1033537227.20359,242794.247619968
12,0.868565112894336,0.589057571479071,0.735582823063238,0.667751237777773,0.22788705391207,0.4141291079054,0.477375171025965,0.402188496664377,42033669874.6465,1522452.52761769
13,0.827370274708884,0.501325014283253,0.709401236380781,0.926456339881853,0.321256792497633,0.393112923286981,0.566795194490597,0.334055417162697,17833094315.7872,835203.15414727
14,0.925820961831265,0.549989326102328,0.736723128733012,0.823048334744904,0.327894208818704,0.497185535358534,0.572620475375011,0.522006415188508,16428477800.8929,793481.346203377
15,0.874350285349921,0.594320809228153,0.767329476679425,0.864409403785016,0.314983085667543,0.474001607475072,0.56123353932881,0.420377841266417,26763611472.142,1033317.23631592
16,0.852106703909977,0.41727924101955,0.728915576864275,0.815055074353784,0.246504452323321,0.337222350873528,0.496492147292705,0.307067595068208,18753202380.8483,977755.501647148
17,0.751816937379541,0.403544475476112,0.575859224702666,0.827299239992697,0.247754626432144,0.341504393398657,0.497749561960776,0.294046953525437,14686844286.6337,863094.383933325
