district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.877794947910647,0.591393009872864,0.753476838682537,0.817936097548482,0.176779211070024,0.412652399394253,0.420451199391825,0.408939209984427,315299304.008244,149710.011028895
2,0.874058482885051,0.613450644870397,0.811751184840298,0.945401411448841,0.338866282336544,0.506117119966123,0.582122222850618,0.473154186261995,2179667408.97634,284305.897283405
3,0.842886044313006,0.44950818175881,0.639268620398083,0.497051084140214,0.0906382001837132,0.269530453696162,0.301061787983319,0.216258772163111,224194017.299526,176303.650593716
4,0.691309989619392,0.50885249050121,0.673528213783449,0.554256662300771,0.142815007408225,0.232147928561975,0.377908728938914,0.237846177799642,230598156.755261,142444.578479845
5,0.858841950471124,0.694767841495988,0.837389215481232,0.806393616873619,0.420353818893517,0.462222828798925,0.648346989576968,0.413193314035756,18746301859.8825,748609.331448386
6,0.880599797274919,0.567730307603195,0.76296624143979,0.908898119553609,0.183257390313512,0.537044299937913,0.42808572776199,0.437020064685943,655699534.69605,212044.308936849
7,0.866658353917749,0.477174088930511,0.694478215629092,0.551408327612155,0.16451419819051,0.326394835133934,0.40560349874047,0.357750307896959,163198382.873203,111650.626655553
8,0.872904012013826,0.555498076324197,0.763097117277932,0.745572624240273,0.181744848444002,0.399668266416816,0.426315433035214,0.339192345124549,533496685.312354,192061.245064836
9,0.849300100711727,0.467157862623793,0.673397333609112,0.717151269691503,0.151271845954609,0.366485722195888,0.388936814861501,0.335343226566197,161387191.980194,115787.162547821
10,0.87208273994203,0.662693017531358,0.878245870055599,0.848702179353612,0.439074905052682,0.489117746496033,0.662627274606684,0.474199666155948,5275188035.63191,388556.873869973
11,0.834689025310857,0.549013317091419,0.754221866666666,0.722104044276397,0.324737301216438,0.418933659639201,0.569857263897231,0.403464887389108,11011345436.7445,652768.271660467
12,0.866858860870692,0.537564813641787,0.686424022498115,0.733218073614753,0.184145894319693,0.413718995719803,0.429122237037062,0.371364907909498,40991854181.2657,1672525.29010559
13,0.878984186833215,0.418810538082024,0.700059006006196,0.822045727840111,0.299593650098041,0.346730728081904,0.547351486796228,0.350652830022903,17360287632.6053,853330.145412608
14,0.83462204378491,0.530965871038497,0.67223471589993,0.834574513636258,0.187323078219295,0.408609582776068,0.432808362002509,0.428405235398476,894979243.095118,245028.031278014
15,0.922325047063405,0.66234423399019,0.854162329230357,0.915133515983208,0.397725749242488,0.685765049406346,0.63065501602896,0.573048386390615,24500294092.4272,879829.919359468
16,0.741649649418498,0.670249663001407,0.821125384945943,0.463041822544235,0.414800480540181,0.377151786361252,0.644050060585496,0.38625301136655,6949780528.62566,458850.122059952
17,0.813886640457267,0.347407044589455,0.570712380438334,0.794045495849185,0.183151585345176,0.263270448224031,0.42796213073726,0.285440523122834,19837157472.228,1166646.57751465
