district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.770091358018775,0.516807045061817,0.734166343693853,0.567055158517079,0.162633805678626,0.320799948486056,0.403278818782522,0.34644458092523,254688380.83362,140282.690232719
2,0.891404819686365,0.623977025223004,0.789985306341988,0.985911896661781,0.329045723255739,0.592377024988101,0.573625072025046,0.501720856863739,626957349.946492,154737.581900314
3,0.725000864839014,0.460566983957604,0.566309706216929,0.625806063036245,0.109707344651183,0.26692014938147,0.331220990656061,0.224545848737695,432204474.333702,222500.86797711
4,0.914867971948779,0.588355950975253,0.758166794387975,0.762062775564079,0.213275305465243,0.487766693210262,0.461817394069608,0.427238671173215,253116907.477888,122122.369887157
5,0.861175769886691,0.789023977604379,0.880760303907507,0.435635883383344,0.401399042875913,0.409503103916336,0.633560607105518,0.411968945984056,6862862286.61677,463520.99255032
6,0.779897467181615,0.575480538566119,0.752370879312132,0.568177644317777,0.172604002692631,0.294273248906943,0.415456378808451,0.244735030751699,636084030.65634,215197.264686617
7,0.832919514262259,0.505230761233271,0.648463555421405,0.865981558796377,0.191432236038767,0.362644765146175,0.437529697322099,0.324904874274786,102300996.252389,81947.8054012949
8,0.760947721710771,0.446667256194256,0.60436916242882,0.978812024152987,0.137831148763663,0.358545818884088,0.371256176734695,0.27711397364561,630087438.373024,239679.922080485
9,0.72629464642541,0.606896374421708,0.725605006057913,0.868913654621169,0.206189204470129,0.470206623281319,0.454080614505981,0.37977098518265,144948802.985958,93989.4887120712
10,0.882915605196194,0.637795055144576,0.81066231214752,0.821844050338143,0.331101732214919,0.486930427133266,0.575414400423659,0.474199705211937,5251597558.6655,446447.015932315
11,0.87125567788082,0.636694584325221,0.814830824917595,0.791435635355605,0.365160000145262,0.476888756084965,0.604284701233832,0.526185435540114,2537965610.38814,295533.147571056
12,0.917993357130997,0.596435316294037,0.769322086669966,0.941456319247716,0.290173615379714,0.624519665039476,0.538677654427686,0.537820816568903,27749276293.2635,1096230.30074048
13,0.754595314979322,0.434126906781635,0.551072371514924,0.757369895073586,0.183621738562843,0.34422370891287,0.428511071692253,0.233643915379055,23737033798.0063,1274547.74392965
14,0.748050459139094,0.553679299491008,0.754200634950654,0.624923645783202,0.377979641516194,0.406884179459932,0.61480048919645,0.338740975596044,12804996195.3907,652469.859543715
15,0.897143370239588,0.60196829372102,0.784344192013702,0.762566417246012,0.274169883403334,0.512078530543722,0.523612340766844,0.388756542515554,28627451351.8254,1145477.07271392
16,0.857889702757768,0.637705372421574,0.749318719553822,0.691966133251362,0.298926225181933,0.464934511843109,0.546741461005046,0.40211699843717,24163448313.8901,1007865.03499022
17,0.782706715860684,0.419235138916026,0.629161895714015,0.758829690581662,0.323644597895345,0.326385498732499,0.5688977042451,0.411053872655925,15215709375.501,768629.153822208
