district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.85428187113081,0.533358806661454,0.712742146388396,0.741913336932635,0.236707441059057,0.396094875687087,0.486525889402668,0.384067845979753,510271868.946266,164588.614750193
2,0.800956185697985,0.667601188964977,0.794614803157032,0.7161484855274,0.334966731622384,0.406856881960193,0.578763104924963,0.335833861780002,3233608313.16392,348295.449563268
3,0.859206044712584,0.573096460135834,0.699301882030174,0.742605725364106,0.140464232959776,0.481108182982952,0.374785582646633,0.376236308032255,367862289.793845,181411.448471939
4,0.812313902363209,0.407357983828131,0.515009816689317,0.577111780513289,0.0888429325469042,0.283569426131378,0.298065315907276,0.215679659124221,247589507.547475,187136.976006107
5,0.808960840998773,0.294673915983636,0.468006357980241,0.798984969792686,0.0799233445740044,0.264460044250543,0.282707171069296,0.200194532819958,301253856.043301,217637.843752603
6,0.923074543804783,0.657723515978441,0.779445240840784,0.918329512831821,0.21848695415608,0.582484784370973,0.467425880922398,0.513394475796746,850725014.57933,221200.843274865
7,0.918089876164286,0.512462986350908,0.730265488588211,0.95422589497931,0.133945183297554,0.443991581606507,0.365985222785775,0.425046800915852,141698850.77738,115298.735824747
8,0.850208817193866,0.573709244667598,0.795453248440604,0.849581444883875,0.286314027073987,0.488384728553745,0.535083196404061,0.432811080119367,739346159.170646,180138.909701334
9,0.938919224589075,0.755894559691253,0.932600283812623,0.781005550066189,0.447716446781032,0.584750315144389,0.669116168375143,0.609370532036038,1870965921.84342,229158.698187984
10,0.853847105466945,0.716975743119798,0.856448453778506,0.51484315935557,0.260015478737287,0.405856396846236,0.509917129284051,0.366015605898912,3444425394.18874,408003.343510674
11,0.81537193243009,0.443705442847654,0.708046464582688,0.81365304610558,0.214353896794035,0.373249545601295,0.462983689555081,0.411989164018824,2953758957.65424,416127.834410095
12,0.89058843712856,0.688954790254497,0.854905986517693,0.608068453011846,0.319226748092096,0.509095814294045,0.565001546982038,0.493426705797321,41953946754.8053,1285114.15275866
13,0.782134642780963,0.447173316243477,0.693533432092364,0.603105107797649,0.265598318383177,0.223190986614922,0.515362317581696,0.224415694864341,16724611172.0816,889549.840955773
14,0.797370294619047,0.477250592392643,0.667363142397511,0.914206637193457,0.246592455310583,0.414516046902694,0.496580764136694,0.348308721106967,15825791745.7273,898044.304380343
15,0.795307748167776,0.626847899883108,0.723160449509074,0.400708486770285,0.225908353442315,0.289272534554033,0.475298173194801,0.2648726926144,20752779694.682,1074427.02801251
16,0.858213530386829,0.522573492828842,0.711676926554435,0.720023461806082,0.270481260074628,0.425763452629798,0.520078128817803,0.390813583047835,23865437180.588,1052982.22172326
17,0.788740674812744,0.425336619957657,0.674514391767095,0.794720571600091,0.341468416676922,0.348499892316343,0.584352989790351,0.408352815939326,16246656482.8141,773235.278960006
