district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.814689133319942,0.452570241914438,0.676474994172221,0.97384292743621,0.226276279671998,0.400956018952673,0.475685063536788,0.471156188534707,2145978054.69238,345221.675002239
2,0.835698091920834,0.486894134008041,0.734643888524172,0.901663584109288,0.229561665305398,0.438688186935189,0.479125938877659,0.352348207639302,2094522666.2963,338608.441597787
3,0.795346006375938,0.463337486855473,0.679780591877638,0.536504580809358,0.146557769832374,0.283759888070891,0.382828642910081,0.24361222997044,239854165.254717,143408.251433563
4,0.916566461988278,0.59462934181833,0.768438081885677,0.867306379767972,0.270544801498564,0.574583981407983,0.520139213575139,0.505850937509727,164463226.651033,87401.6715546828
5,0.856172727826759,0.510381078204434,0.716967639896693,0.956419360109552,0.172131954330571,0.411132967264664,0.414887881638607,0.459049196023948,954332619.701445,263951.458728555
6,0.920015801875192,0.597495155685821,0.76850498073214,0.933265455390513,0.215696147512371,0.572616704384302,0.464430993272813,0.539525188163691,653105746.420254,195063.26548569
7,0.740857839575616,0.485176959775809,0.587236131599292,0.755603351475339,0.141195948429527,0.33877020627637,0.375760493439009,0.265436918049582,133276279.393547,108910.6235815
8,0.901975225629415,0.668251636434026,0.803906347944108,0.741134343286702,0.21552296004214,0.555080680511821,0.464244504590135,0.492929227820136,647264566.338242,194267.019358212
9,0.847302074813111,0.672437519758142,0.739870953577764,0.70459734715409,0.207170705197783,0.434030628139262,0.455160087439335,0.410329072984977,121720007.059455,85925.4359543461
10,0.832076708773479,0.801555701232,0.904642499561728,0.473814991053091,0.353073067991103,0.417195946749873,0.594199518672897,0.369011810000002,3540661979.22292,354988.978918629
11,0.819979350220386,0.631730410751251,0.833413474944657,0.629966686296267,0.331367343923128,0.445973723010507,0.575645154520671,0.460939842267638,2819473177.25902,326989.692090131
12,0.757956913437261,0.473906084056256,0.605025524360941,0.426922940862397,0.146148937409203,0.20494199347306,0.3822943073199,0.210764895858209,35561216308.592,1748619.85102679
13,0.869365033341244,0.575537254739009,0.744676360175648,0.763145912531049,0.317939669871635,0.429958816884914,0.563861392428702,0.342370475163699,14149114845.208,747820.228067059
14,0.862656311079093,0.476739408251494,0.660532620052874,0.825161284174329,0.288229637331218,0.450151139718915,0.536870223919355,0.396735727425717,15802637389.635,830042.637608027
15,0.934603437549072,0.630656365817127,0.814257103576334,0.648334421190808,0.41221088217144,0.505075597650537,0.642036511556344,0.501242566847285,34140812509.1882,1020192.51280065
16,0.792842693424723,0.47584856100398,0.684907011850656,0.674281775408446,0.316451737886922,0.379993670435326,0.56254043222414,0.36174433555395,21532434380.4358,924693.39533028
17,0.820737701826067,0.518042968907583,0.662678088437201,0.767304855505951,0.35372257733667,0.356456081546449,0.594745809011438,0.425157794345854,15329861243.0585,737976.705835145
