district,comp_bc,comp_box_reock,comp_ch,comp_lw,comp_polsby,comp_reock,comp_schwartz,comp_skew,area_m2,perim_m
1,0.785405670341913,0.53954042258555,0.686951983019546,0.827262265722991,0.137062069970808,0.395774937105402,0.370218948692268,0.297249268480027,322682407.736722,172002.172833463
2,0.802984299239082,0.646019177771982,0.829157041218869,0.756679445821375,0.307019166786778,0.430660239528739,0.554093102995135,0.479031830620015,1473402002.25012,245574.243856164
3,0.720758227290831,0.401205896004532,0.639294045567868,0.601846976949783,0.23172236770821,0.275111481172648,0.4813754955419,0.277297144051746,15342336599.5354,912150.932836826
4,0.854991092642701,0.440910037771691,0.615504055308705,0.493342615829484,0.132454165707427,0.27105103267464,0.363942530775707,0.264144955008541,153360413.864964,120622.619948909
5,0.778342654376919,0.450578676574012,0.602393764613488,0.947800751077538,0.135594455945589,0.415077497161021,0.368231524920924,0.260201873997539,340628466.966853,177674.227366758
6,0.816552378723418,0.405847226715022,0.581034988057227,0.869341822084181,0.113741229964239,0.279492422773973,0.337255437264159,0.296033102602468,669977816.143941,272067.197646762
7,0.949916452872448,0.788803263446504,0.925018688433447,0.807127073054864,0.395436428260978,0.590206860329329,0.628837362329067,0.614515188154326,1888424672.7455,244971.988574624
8,0.801284928185276,0.60033309681927,0.70266094622149,0.847228416192899,0.20046020701201,0.513259341265793,0.447727826935081,0.491205586473476,530533002.454531,182367.333134113
9,0.821414874636319,0.47192694008527,0.66273737298747,0.9981689962404,0.210158365979504,0.267411499635235,0.458430328380991,0.268507003532756,175573740.660342,102461.656180328
10,0.825534332322684,0.756289187366368,0.882704433234703,0.481371722849408,0.390660290656685,0.384375569728272,0.625028231887716,0.354466047478586,3622795337.99795,341371.450661012
11,0.827424394685854,0.548802967509838,0.834893481606967,0.961012253586506,0.383579477570678,0.498823069837415,0.619337934871326,0.461076043829935,3155402780.90422,321517.526682405
12,0.787023465824495,0.465930643924382,0.668954789355347,0.528550079492701,0.2194165989527,0.24543932384415,0.468419255531517,0.311857761080878,42588250157.7388,1561762.85983361
13,0.857443489744539,0.486967237167209,0.703206722783886,0.949362223442252,0.321972428175406,0.38346214805486,0.567426143366171,0.333675877397445,17434894657.7828,824907.504239681
14,0.743187675030069,0.584853137864467,0.72310503353361,0.708150382885401,0.26645125580353,0.358601946331785,0.516189166685557,0.310938896571306,3121922234.89031,383713.506792158
15,0.822162978035667,0.584903967485609,0.732547384910082,0.892309333643298,0.304985533328852,0.50886435628118,0.552254953195399,0.487909854771681,20449180525.9328,917916.690471572
16,0.894238877339774,0.636733099512325,0.805568164764442,0.590929366109263,0.2932993927366,0.446689569683166,0.541571225912715,0.422711722947814,24657929741.5141,1027845.06611833
17,0.890839964191837,0.520809035787759,0.657572008747482,0.632554565136798,0.349749352788597,0.354443328392381,0.591396104813514,0.44899526807948,14103434605.2873,711850.700644403
